"Weather Station 2"
"9/25/23 12:00 AM : 3 Month"
"","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway"
"","Barometer","GroWeather, Cabled","GroWeather, Cabled","GroWeather, Cabled","GroWeather, Cabled","GroWeather, Cabled","GroWeather, Cabled","GroWeather, Cabled","GroWeather, Cabled","GroWeather, Cabled","GroWeather, Cabled","GroWeather, Cabled","GroWeather, Cabled","GroWeather, Cabled","GroWeather, Cabled","GroWeather, Cabled","GroWeather, Cabled","GroWeather, Cabled","GroWeather, Cabled","GroWeather, Cabled","GroWeather, Cabled","GroWeather, Cabled","GroWeather, Cabled","GroWeather, Cabled"
"","","","","","","","","","","","","","","","","","","","","","","","",""
"Date & Time","Barometer - in Hg","Temp - °F","High Temp - °F","Low Temp - °F","Hum - %","Dew Point - °F","Wet Bulb - °F","Wind Speed - mph","Wind Direction","Wind Run - mi","High Wind Speed - mph","High Wind Direction","Wind Chill - °F","Heat Index - °F","THW Index - °F","THSW Index - °F","Rain - in","Rain Rate - in/h","Solar Rad - W/m^2","Solar Energy - Ly","High Solar Rad - W/m^2","ET - in","Heating Degree Days","Cooling Degree Days"
"11/4/23 4:00 AM","30.10","62","62","62","86","58","60","6","E","1.5","11","E","62","63","63","61","0.00","0.00","0","0.00","0","0.00","0.028","0.000"
"11/4/23 4:15 AM","30.10","62","62","62","87","58","60","7","E","1.8","11","E","62","62","62","60","0.00","0.00","0","0.00","0","0.00","0.030","0.000"
"11/4/23 4:30 AM","30.10","62","62","62","86","58","59","7","E","1.8","12","E","62","62","62","60","0.00","0.00","0","0.00","0","0.00","0.031","0.000"
"11/4/23 4:45 AM","30.10","62","62","62","87","58","60","7","E","1.8","12","E","62","62","62","59","0.00","0.00","0","0.00","0","0.00","0.032","0.000"
"11/4/23 5:00 AM","30.11","62","62","62","86","58","59","8","E","2.0","12","E","61","62","61","61","0.00","0.00","0","0.00","0","0.00","0.031","0.000"
"11/4/23 5:15 AM","30.10","62","62","62","87","58","60","7","E","1.8","13","ENE","62","62","62","61","0.00","0.00","0","0.00","0","0.00","0.032","0.000"
"11/4/23 5:30 AM","30.10","62","62","62","87","58","60","7","E","1.8","12","ENE","62","62","62","60","0.00","0.00","0","0.00","0","0.00","0.032","0.000"
"11/4/23 5:45 AM","30.10","62","62","62","87","58","60","7","E","1.8","12","ENE","62","62","62","60","0.00","0.00","0","0.00","0","0.00","0.031","0.000"
"11/4/23 6:00 AM","30.10","62","62","62","87","58","59","7","E","1.8","12","ENE","61","62","62","59","0.00","0.00","0","0.00","0","0.00","0.033","0.000"
"11/4/23 6:15 AM","30.10","62","62","62","88","58","60","7","E","1.8","11","ENE","61","62","62","59","0.00","0.00","0","0.00","0","0.00","0.034","0.000"
"11/4/23 6:30 AM","30.10","62","62","61","88","58","59","7","ENE","1.8","11","E","61","62","61","59","0.00","0.00","0","0.00","0","0.00","0.036","0.000"
"11/4/23 6:45 AM","30.11","61","61","61","89","58","59","6","ENE","1.5","10","E","61","61","61","60","0.00","0.00","0","0.00","0","0.00","0.041","0.000"
"11/4/23 7:00 AM","30.11","61","61","61","89","58","59","6","ENE","1.5","9","ENE","61","61","61","59","0.00","0.00","0","0.00","0","0.00","0.043","0.000"
"11/4/23 7:15 AM","30.12","60","61","60","90","58","59","6","ENE","1.5","9","ENE","60","61","61","57","0.00","0.00","0","0.00","0","0.00","0.047","0.000"
"11/4/23 7:30 AM","30.12","60","60","60","91","57","58","5","ENE","1.2","10","NE","60","60","60","58","0.00","0.00","0","0.00","0","0.00","0.052","0.000"
"11/4/23 7:45 AM","30.12","60","60","60","91","57","58","5","ENE","1.2","10","ENE","60","60","60","58","0.00","0.00","1","0.02","5","0.00","0.055","0.000"
"11/4/23 8:00 AM","30.12","60","60","60","91","57","58","5","ENE","1.2","9","ENE","59","60","60","57","0.00","0.00","14","0.30","25","0.00","0.056","0.000"
"11/4/23 8:15 AM","30.12","60","60","60","91","57","58","5","ENE","1.2","9","ENE","60","60","60","59","0.00","0.00","36","0.77","46","0.00","0.052","0.000"
"11/4/23 8:30 AM","30.12","60","61","60","89","57","58","6","ENE","1.5","10","ENE","60","61","60","61","0.00","0.00","57","1.23","90","0.00","0.048","0.000"
"11/4/23 8:45 AM","30.13","61","61","61","88","57","59","6","ENE","1.5","10","E","61","61","61","62","0.00","0.00","82","1.76","93","0.00","0.042","0.000"
"11/4/23 9:00 AM","30.13","62","62","61","88","58","60","5","ENE","1.2","9","ENE","62","62","62","63","0.00","0.00","86","1.85","98","0.00","0.034","0.000"
"11/4/23 9:15 AM","30.13","63","63","62","87","59","60","5","ENE","1.2","9","ENE","63","63","63","66","0.00","0.00","144","3.10","176","0.00","0.025","0.000"
"11/4/23 9:30 AM","30.13","64","64","63","84","59","61","6","ENE","1.5","10","E","64","64","64","68","0.00","0.00","224","4.82","406","0.00","0.013","0.000"
"11/4/23 9:45 AM","30.14","65","65","64","83","60","62","6","E","1.5","10","ENE","65","65","65","69","0.00","0.00","212","4.56","246","0.00","0.002","0.000"
"11/4/23 10:00 AM","30.14","66","66","65","81","60","62","6","E","1.5","10","E","66","66","66","70","0.00","0.00","191","4.11","251","0.00","0.000","0.006"
"11/4/23 10:15 AM","30.14","66","66","66","80","60","62","8","E","2.0","11","E","66","67","66","68","0.00","0.00","154","3.31","169","0.00","0.000","0.012"
"11/4/23 10:30 AM","30.14","66","67","66","78","59","62","8","ENE","2.0","12","E","66","67","67","71","0.00","0.00","208","4.47","241","0.00","0.000","0.016"
"11/4/23 10:45 AM","30.14","67","67","67","76","59","62","8","E","2.0","13","E","66","67","67","72","0.00","0.00","241","5.18","285","0.00","0.000","0.020"
"11/4/23 11:00 AM","30.14","67","67","67","77","60","63","9","E","2.2","14","E","66","68","67","70","0.00","0.00","232","4.99","246","0.01","0.000","0.023"
"11/4/23 11:15 AM","30.13","67","68","67","74","59","62","8","E","2.0","12","E","67","68","67","73","0.00","0.00","254","5.46","288","0.00","0.000","0.025"
"11/4/23 11:30 AM","30.13","68","69","68","71","59","62","8","ENE","2.0","13","ENE","68","69","68","74","0.00","0.00","335","7.21","450","0.00","0.000","0.034"
"11/4/23 11:45 AM","30.12","69","70","68","72","59","63","8","ENE","2.0","13","ENE","68","70","69","76","0.00","0.00","374","8.05","454","0.00","0.000","0.041"
"11/4/23 12:00 PM","30.12","71","72","70","68","60","64","9","ENE","2.2","15","ENE","69","71","70","82","0.00","0.00","673","14.48","833","0.01","0.000","0.060"
"11/4/23 12:15 PM","30.11","72","72","72","65","59","64","10","E","2.5","14","ENE","70","72","70","77","0.00","0.00","408","8.78","520","0.00","0.000","0.072"
"11/4/23 12:30 PM","30.11","72","72","72","68","61","65","9","E","2.2","14","ENE","70","72","71","78","0.00","0.00","420","9.03","504","0.00","0.000","0.072"
"11/4/23 12:45 PM","30.10","72","74","72","60","58","63","8","E","2.0","14","E","72","73","72","82","0.00","0.00","493","10.60","863","0.00","0.000","0.078"
"11/4/23 1:00 PM","30.09","74","74","74","55","57","63","11","E","2.8","17","E","71","74","71","79","0.00","0.00","458","9.85","605","0.02","0.000","0.092"
"11/4/23 1:15 PM","30.09","74","74","73","60","59","64","10","ESE","2.5","16","E","72","74","72","80","0.00","0.00","440","9.46","512","0.00","0.000","0.091"
"11/4/23 1:30 PM","30.08","74","74","74","56","57","64","9","E","2.2","14","ESE","73","74","73","79","0.00","0.00","417","8.97","485","0.00","0.000","0.095"
"11/4/23 1:45 PM","30.07","74","74","74","58","58","64","10","E","2.5","16","ENE","72","74","72","80","0.00","0.00","402","8.65","425","0.00","0.000","0.095"
"11/4/23 2:00 PM","30.07","74","74","74","60","59","64","9","ESE","2.2","16","ENE","72","74","73","81","0.00","0.00","406","8.73","476","0.02","0.000","0.092"
"11/4/23 2:15 PM","30.06","74","74","74","59","59","64","9","E","2.2","13","ENE","73","74","73","79","0.00","0.00","414","8.91","548","0.00","0.000","0.095"
"11/4/23 2:30 PM","30.06","75","76","74","56","58","64","10","ESE","2.5","15","E","73","75","73","82","0.00","0.00","555","11.94","647","0.00","0.000","0.104"
"11/4/23 2:45 PM","30.05","76","76","75","53","57","64","10","ESE","2.5","17","E","74","76","74","84","0.00","0.00","613","13.19","898","0.00","0.000","0.109"
"11/4/23 3:00 PM","30.04","76","77","75","57","60","65","9","E","2.2","14","E","75","76","75","81","0.00","0.00","614","13.21","810","0.02","0.000","0.115"
"11/4/23 3:15 PM","30.03","75","76","75","56","59","65","8","E","2.0","13","E","74","76","75","79","0.00","0.00","320","6.88","770","0.00","0.000","0.107"
"11/4/23 3:30 PM","30.02","76","77","75","47","54","63","9","E","2.2","18","ESE","75","76","74","80","0.00","0.00","548","11.79","679","0.00","0.000","0.116"
"11/4/23 3:45 PM","30.02","77","78","77","49","57","64","10","ESE","2.5","18","ESE","76","77","75","88","0.00","0.00","636","13.68","705","0.00","0.000","0.129"
"11/4/23 4:00 PM","30.03","77","78","76","50","57","64","11","ESE","2.8","18","ESE","75","77","75","78","0.00","0.00","287","6.17","459","0.02","0.000","0.124"
"11/4/23 4:15 PM","30.03","75","76","75","53","57","64","8","ESE","2.0","14","ESE","74","75","75","85","0.00","0.00","258","5.55","527","0.00","0.000","0.108"
"11/4/23 4:30 PM","30.03","76","77","76","52","57","65","8","ESE","2.0","14","ESE","75","76","75","85","0.00","0.00","427","9.19","512","0.00","0.000","0.119"
"11/4/23 4:45 PM","30.03","76","76","76","55","59","65","8","E","2.0","14","E","75","76","75","84","0.00","0.00","325","6.99","373","0.00","0.000","0.117"
"11/4/23 5:00 PM","30.02","76","76","76","47","54","63","11","E","2.8","20","ESE","74","76","73","81","0.00","0.00","266","5.72","320","0.01","0.000","0.116"
"11/4/23 5:15 PM","30.03","75","76","75","48","54","62","10","ESE","2.5","18","E","73","75","73","74","0.00","0.00","94","2.02","127","0.00","0.000","0.103"
"11/4/23 5:30 PM","30.02","75","75","75","49","54","62","9","ESE","2.2","13","ESE","73","74","73","73","0.00","0.00","112","2.41","127","0.00","0.000","0.101"
"11/4/23 5:45 PM","30.02","75","75","75","50","55","63","9","ESE","2.2","15","ESE","74","75","73","74","0.00","0.00","188","4.04","227","0.00","0.000","0.104"
"11/4/23 6:00 PM","30.03","75","75","75","53","57","64","8","ESE","2.0","13","SE","74","75","74","74","0.00","0.00","123","2.65","156","0.01","0.000","0.104"
"11/4/23 6:15 PM","30.03","74","75","74","48","53","62","9","ESE","2.2","15","ESE","73","74","72","70","0.00","0.00","47","1.01","84","0.00","0.000","0.096"
"11/4/23 6:30 PM","30.03","73","74","72","52","54","62","7","ESE","1.8","12","ESE","73","73","73","70","0.00","0.00","18","0.39","28","0.00","0.000","0.082"
"11/4/23 6:45 PM","30.03","72","72","71","59","57","62","5","E","1.2","10","ESE","72","71","71","69","0.00","0.00","3","0.06","9","0.00","0.000","0.069"
"11/4/23 7:00 PM","30.03","70","71","70","60","56","62","5","E","1.2","9","E","70","70","70","67","0.00","0.00","0","0.00","0","0.00","0.000","0.057"
"11/4/23 7:15 PM","30.04","70","70","70","59","55","61","7","E","1.8","12","E","70","69","69","67","0.00","0.00","0","0.00","0","0.00","0.000","0.052"
"11/4/23 7:30 PM","30.04","70","70","70","59","55","61","7","E","1.8","15","ENE","70","70","70","66","0.00","0.00","0","0.00","0","0.00","0.000","0.054"
"11/4/23 7:45 PM","30.05","70","70","69","60","55","61","6","E","1.5","10","ESE","70","69","69","67","0.00","0.00","0","0.00","0","0.00","0.000","0.049"
"11/4/23 8:00 PM","30.05","69","69","69","62","56","61","7","E","1.8","11","E","69","69","69","66","0.00","0.00","0","0.00","0","0.00","0.000","0.043"
"11/4/23 8:15 PM","30.06","68","69","68","64","56","61","6","E","1.5","11","E","68","68","68","66","0.00","0.00","0","0.00","0","0.00","0.000","0.034"
"11/4/23 8:30 PM","30.05","68","68","67","64","55","60","6","E","1.5","11","ESE","68","67","67","65","0.00","0.00","0","0.00","0","0.00","0.000","0.026"
"11/4/23 8:45 PM","30.05","67","67","66","65","55","60","6","E","1.5","9","ESE","67","67","67","64","0.00","0.00","0","0.00","0","0.00","0.000","0.019"
"11/4/23 9:00 PM","30.06","66","66","66","67","55","59","4","E","1.0","9","ESE","66","66","66","63","0.00","0.00","0","0.00","0","0.00","0.000","0.011"
"11/4/23 9:15 PM","30.06","65","66","64","67","54","59","4","E","1.0","11","E","65","65","65","62","0.00","0.00","0","0.00","0","0.00","0.000","0.002"
"11/4/23 9:30 PM","30.06","64","64","63","69","54","58","3","E","0.8","6","E","64","63","63","61","0.00","0.00","0","0.00","0","0.00","0.011","0.000"
"11/4/23 9:45 PM","30.05","63","63","62","72","54","57","3","E","0.8","6","ESE","63","62","62","60","0.00","0.00","0","0.00","0","0.00","0.023","0.000"
"11/4/23 10:00 PM","30.06","61","62","61","74","53","56","2","ENE","0.5","3","ENE","61","61","61","58","0.00","0.00","0","0.00","0","0.00","0.039","0.000"
"11/4/23 10:15 PM","30.06","60","61","60","74","52","56","2","E","0.5","4","E","60","60","60","57","0.00","0.00","0","0.00","0","0.00","0.049","0.000"
"11/4/23 10:30 PM","30.06","60","60","59","75","52","55","3","E","0.8","4","ENE","60","59","59","57","0.00","0.00","0","0.00","0","0.00","0.056","0.000"
"11/4/23 10:45 PM","30.06","60","60","59","74","51","55","2","E","0.5","4","E","60","59","59","57","0.00","0.00","0","0.00","0","0.00","0.056","0.000"
"11/4/23 11:00 PM","30.06","60","60","60","72","51","54","3","E","0.8","4","E","60","59","59","57","0.00","0.00","0","0.00","0","0.00","0.056","0.000"
"11/4/23 11:15 PM","30.06","60","60","59","70","50","54","3","E","0.8","6","ESE","60","59","59","57","0.00","0.00","0","0.00","0","0.00","0.057","0.000"
"11/4/23 11:30 PM","30.06","60","60","60","67","49","54","4","E","1.0","6","E","60","59","59","57","0.00","0.00","0","0.00","0","0.00","0.055","0.000"
"11/4/23 11:45 PM","30.06","60","60","60","70","50","54","4","ESE","1.0","7","E","60","59","59","57","0.00","0.00","0","0.00","0","0.00","0.053","0.000"
"11/5/23 12:00 AM","30.06","59","60","59","69","49","54","3","ESE","0.8","6","E","59","58","58","56","0.00","0.00","0","0.00","0","0.00","0.058","0.000"
"11/5/23 12:15 AM","30.05","59","59","59","69","49","54","2","ESE","0.5","3","ESE","59","58","58","56","0.00","0.00","0","0.00","0","0.00","0.059","0.000"
"11/5/23 12:30 AM","30.05","59","59","59","69","49","53","3","ESE","0.8","4","E","59","58","58","56","0.00","0.00","0","0.00","0","0.00","0.061","0.000"
"11/5/23 12:45 AM","30.05","58","59","58","75","51","54","1","E","0.2","3","E","58","58","58","55","0.00","0.00","0","0.00","0","0.00","0.069","0.000"
"11/5/23 1:00 AM","30.04","57","58","57","77","50","53","0","","0.0","3","NE","57","57","57","55","0.00","0.00","0","0.00","0","0.00","0.079","0.000"
"11/5/23 1:15 AM","30.03","58","58","57","78","51","54","0","","0.0","2","NE","58","57","57","56","0.00","0.00","0","0.00","0","0.00","0.077","0.000"
"11/5/23 1:30 AM","30.03","58","58","57","75","50","53","2","NE","0.5","3","NE","58","57","57","55","0.00","0.00","0","0.00","0","0.00","0.077","0.000"
"11/5/23 1:45 AM","30.02","58","58","57","73","49","53","3","ENE","0.8","4","ENE","58","57","57","55","0.00","0.00","0","0.00","0","0.00","0.078","0.000"
"11/5/23 2:00 AM","30.01","58","58","58","71","49","53","4","ENE","1.0","8","ENE","58","57","57","55","0.00","0.00","0","0.00","0","0.00","0.073","0.000"
"11/5/23 2:15 AM","30.01","59","59","58","68","48","53","5","ENE","1.2","8","ENE","58","58","57","56","0.00","0.00","0","0.00","0","0.00","0.067","0.000"
"11/5/23 2:30 AM","30.01","59","59","59","67","48","53","5","ENE","1.2","8","ENE","58","58","57","56","0.00","0.00","0","0.00","0","0.00","0.066","0.000"
"11/5/23 2:45 AM","30.01","59","59","58","67","48","53","4","ENE","1.0","7","ENE","59","58","58","56","0.00","0.00","0","0.00","0","0.00","0.067","0.000"
"11/5/23 3:00 AM","30.00","58","59","58","70","48","53","3","NE","0.8","6","ENE","58","57","57","55","0.00","0.00","0","0.00","0","0.00","0.071","0.000"
"11/5/23 3:15 AM","30.00","58","58","57","71","48","52","3","ENE","0.8","5","ENE","58","57","57","54","0.00","0.00","0","0.00","0","0.00","0.078","0.000"
"11/5/23 3:30 AM","30.00","57","57","57","70","48","52","3","ENE","0.8","5","ENE","57","56","56","54","0.00","0.00","0","0.00","0","0.00","0.080","0.000"
"11/5/23 3:45 AM","30.00","57","57","57","71","48","52","3","ENE","0.8","4","NE","57","56","56","54","0.00","0.00","0","0.00","0","0.00","0.080","0.000"
"11/5/23 4:00 AM","30.00","57","57","57","72","48","52","2","NE","0.5","4","NE","57","56","56","54","0.00","0.00","0","0.00","0","0.00","0.083","0.000"
"11/5/23 4:15 AM","30.00","57","57","57","73","48","52","3","NE","0.8","4","NE","57","56","56","54","0.00","0.00","0","0.00","0","0.00","0.085","0.000"
"11/5/23 4:30 AM","30.00","57","57","57","72","48","52","3","NE","0.8","6","ENE","57","56","56","54","0.00","0.00","0","0.00","0","0.00","0.084","0.000"
"11/5/23 4:45 AM","30.00","58","58","57","68","47","52","4","ENE","1.0","8","E","58","57","57","55","0.00","0.00","0","0.00","0","0.00","0.076","0.000"
"11/5/23 5:00 AM","30.01","58","58","58","69","48","53","3","NE","0.8","9","NE","58","57","57","55","0.00","0.00","0","0.00","0","0.00","0.073","0.000"
"11/5/23 5:15 AM","30.01","58","58","57","71","48","52","2","NNE","0.5","4","NNE","58","57","57","54","0.00","0.00","0","0.00","0","0.00","0.078","0.000"
"11/5/23 5:30 AM","30.01","57","57","57","72","48","52","1","NNE","0.2","5","ENE","57","56","56","54","0.00","0.00","0","0.00","0","0.00","0.082","0.000"
"11/5/23 5:45 AM","30.02","57","57","56","74","48","52","1","NNE","0.2","3","NNE","57","56","56","54","0.00","0.00","0","0.00","0","0.00","0.088","0.000"
"11/5/23 6:00 AM","30.02","57","57","56","71","47","52","2","N","0.5","4","N","57","56","56","54","0.00","0.00","0","0.00","0","0.00","0.086","0.000"
"11/5/23 6:15 AM","30.03","57","57","56","74","49","52","2","NE","0.5","4","N","57","56","56","54","0.00","0.00","0","0.00","0","0.00","0.085","0.000"
"11/5/23 6:30 AM","30.03","56","56","56","74","48","52","2","NNE","0.5","3","NNE","56","56","56","54","0.00","0.00","0","0.00","0","0.00","0.091","0.000"
"11/5/23 6:45 AM","30.03","56","56","56","75","49","52","1","NNE","0.2","3","NNE","56","56","56","54","0.00","0.00","2","0.04","7","0.00","0.090","0.000"
"11/5/23 7:00 AM","30.03","56","56","56","76","49","52","1","NNE","0.2","3","NNE","56","56","56","54","0.00","0.00","13","0.28","19","0.00","0.092","0.000"
"11/5/23 7:15 AM","30.04","56","57","56","75","48","52","2","N","0.5","4","N","56","56","56","54","0.00","0.00","31","0.67","56","0.00","0.091","0.000"
"11/5/23 7:30 AM","30.04","57","58","57","72","48","53","3","NE","0.8","6","NE","57","57","57","59","0.00","0.00","85","1.83","111","0.00","0.079","0.000"
"11/5/23 7:45 AM","30.04","59","60","58","67","48","53","4","ENE","1.0","8","ENE","59","58","58","63","0.00","0.00","143","3.08","172","0.00","0.061","0.000"
"11/5/23 8:00 AM","30.05","61","61","60","64","48","54","5","ENE","1.2","9","NE","61","59","59","67","0.00","0.00","203","4.37","230","0.00","0.046","0.000"
"11/5/23 8:15 AM","30.05","62","62","61","63","49","55","6","ENE","1.5","10","ENE","62","61","61","70","0.00","0.00","256","5.51","278","0.00","0.033","0.000"
"11/5/23 8:30 AM","30.06","63","63","62","62","49","55","6","E","1.5","10","E","63","62","62","70","0.00","0.00","303","6.52","325","0.00","0.025","0.000"
"11/5/23 8:45 AM","30.06","64","64","63","63","51","56","5","E","1.2","9","E","64","63","63","73","0.00","0.00","349","7.51","371","0.00","0.014","0.000"
"11/5/23 9:00 AM","30.06","65","66","64","63","52","58","6","ENE","1.5","10","ENE","65","64","64","75","0.00","0.00","394","8.48","413","0.01","0.000","0.001"
"11/5/23 9:15 AM","30.06","67","68","66","63","54","59","6","ENE","1.5","10","ENE","67","66","66","77","0.00","0.00","436","9.38","455","0.00","0.000","0.018"
"11/5/23 9:30 AM","30.06","68","69","68","62","55","60","7","E","1.8","11","E","68","68","68","79","0.00","0.00","475","10.22","492","0.00","0.000","0.033"
"11/5/23 9:45 AM","30.06","70","70","69","59","55","61","9","E","2.2","14","E","68","69","68","77","0.00","0.00","513","11.04","531","0.00","0.000","0.048"
"11/5/23 10:00 AM","30.06","70","71","70","57","54","61","8","E","2.0","13","E","69","69","69","80","0.00","0.00","548","11.79","564","0.01","0.000","0.055"
"11/5/23 10:15 AM","30.06","71","72","71","56","55","61","8","E","2.0","13","ENE","70","71","70","81","0.00","0.00","580","12.48","592","0.00","0.000","0.066"
"11/5/23 10:30 AM","30.06","72","72","72","52","53","61","9","ENE","2.2","14","ENE","70","71","70","79","0.00","0.00","607","13.06","619","0.00","0.000","0.073"
"11/5/23 10:45 AM","30.06","72","73","72","49","52","60","9","ENE","2.2","13","E","71","72","70","80","0.00","0.00","629","13.53","638","0.00","0.000","0.077"
"11/5/23 11:00 AM","30.05","73","74","73","48","52","61","9","ENE","2.2","13","ENE","72","73","71","81","0.00","0.00","650","13.98","661","0.02","0.000","0.086"
"11/5/23 11:15 AM","30.04","74","74","74","42","49","60","10","ENE","2.5","14","ENE","72","73","71","81","0.00","0.00","668","14.37","675","0.00","0.000","0.093"
"11/5/23 11:30 AM","30.04","74","75","74","38","47","59","10","E","2.5","16","ENE","72","73","71","81","0.00","0.00","681","14.65","686","0.00","0.000","0.097"
